zipcode;locality;subregion;region
30627;30027;30;14
30709;30037;30;14
30810;30024;30;14
30820;30005;30;14
30877;30026;30;14
31002;31201;31;15
31109;31039;31;15
31140;31038;31;15
31282;31166;31;15
31473;31124;31;15
31480;31242;31;15
31500;31232;31;15
31753;31137;31;15
32100;32026;32;12
32170;32002;32;12
32375;32015;32;12
32575;32045;32;12
32624;32021;32;12
32698;32085;32;12
32707;32043;32;12
32747;32057;32;12
32869;32042;32;12
33208;33024;33;03
33313;33076;33;03
33327;33019;33;03
33401;33004;33;03
33460;33004;33;03
33470;33035;33;03
33597;33036;33;03
33612;33037;33;03
33680;33002;33;03
33694;33033;33;03
33878;33073;33;03
33994;33015;33;03
34113;34231;34;07
34170;34237;34;07
34419;34217;34;07
35149;35012;35;05
35260;35011;35;05
35280;35019;35;05
35340;35032;35;05
35620;35030;35;05
36080;36038;36;12
36491;36014;36;12
36581;36059;36;12
36637;36028;36;12
36700;36055;36;12
36791;36054;36;12
36826;36043;36;12
36855;36012;36;12
36895;36042;36;12
36937;36004;36;12
36955;36029;36;12
37208;37135;37;07
37453;37291;37;07
37488;37359;37;07
37550;37074;37;07
37595;37107;37;07
37606;37260;37;07
37750;37261;37;07
37785;37143;37;07
37793;37046;37;07
37863;37029;37;07
37871;37236;37;07
37892;37008;37;07
38070;38038;38;05
38080;38038;38;05
38440;38018;38;05
38458;38015;38;05
38728;38016;38;05
39005;39075;39;06
39080;39075;39;06
39140;39061;39;06
39191;39011;39;06
39210;39032;39;06
39318;39044;39;06
39478;39052;39;06
39517;39086;39;06
39620;39074;39;06
39660;39019;39;06
39764;39102;39;06
40170;40157;40;07
40200;40063;40;07
40355;40089;40;07
40500;40170;40;07
40540;40161;40;07
41360;41073;41;01
41439;41042;41;01
41807;41040;41;01
41927;41059;41;01
42166;42174;42;07
42175;42165;42;07
42214;42212;42;07
43005;43148;43;09
43151;43100;43;09
43420;43139;43;09
43439;43168;43;09
43490;43172;43;09
43540;43136;43;09
43560;43044;43;09
43749;43065;43;09
43791;43019;43;09
44071;44216;44;02
44159;44150;44;02
44459;44054;44;02
44548;44172;44;02
44579;44107;44;02
44624;44141;44;02
44742;44267;44;02
44750;44144;44;02
45179;45194;45;08
45183;45183;45;08
45280;45122;45;08
45544;45058;45;08
45600;45165;45;08
45674;45148;45;08
45677;45148;45;08
45685;45104;45;08
45790;45141;45;08
45850;45186;45;08
46135;46250;46;10
46195;46156;46;10
46200;46186;46;10
46294;46100;46;10
46614;46123;46;10
46620;46044;46;10
46712;46195;46;10
46893;46027;46;10
47002;47186;47;07
47071;47186;47;07
47165;47032;47;07
47172;47224;47;07
47260;47027;47;07
47282;47174;47;07
47461;47025;47;07
47650;47058;47;07
48260;48095;48;16
48350;48021;48;16
48499;48009;48;16
48508;48913;48;16
48869;48096;48;16
48960;48036;48;16
49124;49016;49;07
49220;49065;49;07
49341;49062;49;07
49430;49241;49;07
01001;01059;01;16
01015;01059;01;16
01322;01043;01;16
02211;02007;02;08
02434;02042;02;08
02440;02049;02;08
02448;02049;02;08
03109;03129;03;10
03159;03061;03;10
03190;03902;03;10
03409;03140;03;10
03500;03031;03;10
03780;03102;03;10
03813;03067;03;10
04131;04013;04;01
04410;04024;04;01
04550;04050;04;01
04693;04053;04;01
04880;04092;04;01
05132;05058;05;07
05480;05047;05;07
05500;05186;05;07
05540;05247;05;07
05697;05170;05;07
06108;06095;06;11
06132;06066;06;11
06640;06127;06;11
07193;07010;07;04
07611;07040;07;04
07720;07064;07;04
07740;07037;07;04
07800;07026;07;04
07818;07048;07;04
08021;08019;08;09
08105;08209;08;09
08130;08260;08;09
08208;08187;08;09
08228;08279;08;09
08250;08218;08;09
08294;08162;08;09
08302;08121;08;09
08396;08284;08;09
08474;08097;08;09
08479;08081;08;09
08730;08251;08;09
08795;08146;08;09
08922;08245;08;09
08940;08073;08;09
09126;09045;09;07
09135;09373;09;07
09193;09059;09;07
09253;09077;09;07
09370;09018;09;07
09510;09189;09;07
09566;09124;09;07
09593;09244;09;07
09620;09332;09;07
09642;09030;09;07
10162;10052;10;11
10334;10141;10;11
10373;10033;10;11
10510;10169;10;11
10828;10151;10;11
10839;10189;10;11
10860;10084;10;11
11480;11020;11;01
12125;12142;12;10
12300;12080;12;10
12311;12080;12;10
12470;12081;12;10
13080;13034;13;08
13114;13901;13;08
13220;13904;13;08
13300;13087;13;08
14005;14021;14;01
14420;14067;14;01
14749;14036;14;01
14810;14015;14;01
14840;14019;14;01
15154;15037;15;12
15210;15057;15;12
15387;15902;15;12
15560;15076;15;12
15625;15004;15;12
15635;15048;15;12
15800;15046;15;12
15913;15074;15;12
15967;15073;15;12
15991;15011;15;12
16316;16227;16;08
16433;16012;16;08
16853;16143;16;08
16893;16035;16;08
17160;17008;17;09
17180;17215;17;09
17406;17220;17;09
17531;17080;17;09
17741;17228;17;09
17750;17042;17;09
18015;18087;18;01
18249;18132;18;01
18470;18183;18;01
18698;18148;18;01
18750;18162;18;01
19128;19245;19;08
19313;19216;19;08
19338;19287;19;08
20002;20069;20;16
20271;20046;20;16
20493;20022;20;16
20569;20059;20;16
21710;21013;21;01
21880;21056;21;01
22080;22125;22;02
22215;22213;22;02
22336;22907;22;02
22435;22187;22;02
22450;22111;22;02
22531;22167;22;02
22571;22045;22;02
22650;22170;22;02
22751;22902;22;02
22888;22078;22;02
23230;23008;23;01
23260;23025;23;01
23616;23034;23;01
23780;23056;23;01
24276;24158;24;07
24359;24144;24;07
24515;24059;24;07
24680;24901;24;07
24750;24010;24;07
24845;24177;24;07
24994;24001;24;07
25193;25120;25;09
25214;25072;25;09
25337;25047;25;09
25430;25119;25;09
25637;25234;25;09
25640;25215;25;09
25719;25239;25;09
25720;25051;25;09
25735;25250;25;09
25798;25239;25;09
26006;26089;26;17
26127;42121;42;07
26130;26124;26;17
26132;26088;26;17
26230;26042;26;17
26260;26140;26;17
26290;26033;26;17
26315;26044;26;17
26325;26172;26;17
26328;26060;26;17
27100;27018;27;12
27181;27028;27;12
27230;27028;27;12
27270;27046;27;12
27349;27008;27;12
27364;27043;27;12
27543;27058;27;12
27639;27062;27;12
27653;27034;27;12
27671;27045;27;12
27687;27901;27;12
27698;27006;27;12
27724;27048;27;12
27745;27054;27;12
27750;27027;27;12
27768;27061;27;12
27823;27065;27;12
27833;27021;27;12
27850;27066;27;12
28071;28079;28;13
28194;28124;28;13
28693;28119;28;13
28810;28172;28;13
28861;28104;28;13
28922;28007;28;13
28924;28007;28;13
28944;28058;28;13
29002;29067;29;01
29140;29067;29;01
29196;29067;29;01
29220;29047;29;01
29250;29015;29;01
29327;29089;29;01
29780;29075;29;01
30151;30030;30;14
30300;30016;30;14
30350;30016;30;14
30353;30016;30;14
30550;30002;30;14
30580;30030;30;14
30811;30024;30;14
30817;30024;30;14
30840;30008;30;14
30892;30023;30;14
31132;31257;31;15
31220;31219;31;15
31300;31227;31;15
31412;31059;31;15
31495;31217;31;15
31638;31098;31;15
31698;31098;31;15
31840;31123;31;15
32348;32088;32;12
32350;32072;32;12
32410;32046;32;12
32416;32069;32;12
32523;32013;32;12
32560;32086;32;12
32573;32045;32;12
32622;32085;32;12
32670;32036;32;12
32800;32024;32;12
32814;32066;32;12
32899;32051;32;12
32940;32081;32;12
32960;32054;32;12
32980;32054;32;12
33130;33039;33;03
33510;33066;33;03
33546;33045;33;03
33550;33012;33;03
33679;33002;33;03
33690;33035;33;03
33757;33023;33;03
33850;33059;33;03
33857;33059;33;03
33885;33001;33;03
33900;33031;33;03
34249;34022;34;07
34408;34222;34;07
34447;34230;34;07
34450;34017;34;07
34491;34161;34;07
35213;35026;35;05
35307;35021;35;05
35415;35006;35;05
35480;35001;35;05
35626;35015;35;05
36139;36011;36;12
36203;36057;36;12
36430;36001;36;12
36494;36001;36;12
36570;36052;36;12
36580;36059;36;12
36587;36052;36;12
36712;36055;36;12
36720;36055;36;12
36747;36054;36;12
36883;36009;36;12
36888;36009;36;12
37214;37349;37;07
37315;37179;37;07
37593;37107;37;07
37650;37305;37;07
37713;37332;37;07
37830;37108;37;07
38120;38038;38;05
38418;38031;38;05
38684;38040;38;05
38720;38033;38;05
38749;38014;38;05
39009;39075;39;06
39010;39075;39;06
39110;39073;39;06
39312;39054;39;06
39329;39001;39;06
39479;39052;39;06
39557;39053;39;06
39560;39095;39;06
39626;39074;39;06
39700;39020;39;06
39707;39020;39;06
39808;39083;39;06
40006;40194;40;07
40260;40086;40;07
40315;40047;40;07
40553;40039;40;07
40592;40054;40;07
40594;40024;40;07
41015;41091;41;01
41860;41045;41;01
41970;41089;41;01
41989;41007;41;01
42269;50015;50;02
43002;43148;43;09
43006;43148;43;09
43007;43148;43;09
43204;43123;43;09
43321;43118;43;09
43479;43003;43;09
43530;43004;43;09
43713;43137;43;09
43776;43040;43;09
43780;43064;43;09
43839;43050;43;09
44490;44101;44;02
44556;44151;44;02
44565;44071;44;02
45126;45096;45;08
45165;45151;45;08
45310;45198;45;08
45520;45188;45;08
45571;45017;45;08
45578;45033;45;08
45614;45165;45;08
45663;45072;45;08
45670;45108;45;08
46023;46250;46;10
46176;46106;46;10
46393;46148;46;10
46417;46215;46;10
46520;46220;46;10
46880;46072;46;10
47133;47188;47;07
47530;47150;47;07
47881;47163;47;07
48120;48069;48;16
48213;48050;48;16
48276;48060;48;16
48320;48911;48;16
48879;48008;48;16
48900;48013;48;16
48970;48015;48;16
48992;48044;48;16
49014;49275;49;07
49017;49275;49;07
49020;49275;49;07
49128;49035;49;07
49173;49152;49;07
49231;49264;49;07
49330;49177;49;07
49419;49040;49;07
49511;49071;49;07
49518;49003;49;07
49559;49087;49;07
50132;50085;50;02
50152;50167;50;02
50210;50192;50;02
01005;01059;01;16
01195;01059;01;16
02312;02008;02;08
02694;02039;02;08
03100;03083;03;10
03788;03134;03;10
04005;04013;04;01
04211;04088;04;01
04520;04002;04;01
04814;04006;04;01
04827;04099;04;01
05211;05029;05;07
05418;05014;05;07
05420;05240;05;07
06106;06095;06;11
06177;06147;06;11
06193;06015;06;11
06210;06133;06;11
06291;06086;06;11
06320;06081;06;11
06330;06141;06;11
06441;06064;06;11
06960;06034;06;11
07009;07040;07;04
07150;07005;07;04
07157;07005;07;04
07469;07042;07;04
07680;07033;07;04
08032;08019;08;09
08034;08019;08;09
08042;08019;08;09
08195;08205;08;09
08304;08121;08;09
08380;08110;08;09
08500;08298;08;09
08516;08149;08;09
08610;08011;08;09
08712;08102;08;09
09391;09085;09;07
09573;09216;09;07
09586;09410;09;07
10070;10037;10;11
10188;10031;10;11
10240;10066;10;11
10260;10166;10;11
10459;10091;10;11
10493;10157;10;11
10580;10119;10;11
10650;10006;10;11
10740;10015;10;11
10750;10024;10;11
10815;10088;10;11
10857;10003;10;11
10870;10061;10;11
10910;10115;10;11
11012;11012;11;01
11540;11032;11;01
11680;11005;11;01
11689;11005;11;01
12118;12122;12;10
12133;12001;12;10
12194;12124;12;10
12527;12016;12;10
12589;12034;12;10
13427;13036;13;08
13710;13019;13;08
13739;13027;13;08
14260;14028;14;01
14446;14016;14;01
14550;14019;14;01
14880;14039;14;01
15071;15030;15;12
15173;15058;15;12
15178;15058;15;12
15259;15053;15;12
15295;15020;15;12
15324;15070;15;12
15350;15022;15;12
15401;15036;15;12
15553;15087;15;12
15567;15081;15;12
15579;15055;15;12
15702;15078;15;12
15825;15066;15;12
15888;15060;15;12
15969;15073;15;12
16146;16078;16;08
16280;16271;16;08
16290;16113;16;08
16337;16135;16;08
16400;16203;16;08
16414;16167;16;08
16434;16129;16;08
17005;17079;17;09
17242;17142;17;09
17443;17180;17;09
17453;17103;17;09
17468;17016;17;09
17485;17230;17;09
17514;17096;17;09
17600;17066;17;09
18248;18132;18;01
18449;18121;18;01
18512;18097;18;01
18563;18083;18;01
18700;18006;18;01
18818;18045;18;01
19004;19130;19;08
19118;19022;19;08
19267;19257;19;08
19412;19074;19;08
20005;20069;20;16
20018;20069;20;16
20150;20028;20;16
20180;20063;20;16
20270;20010;20;16
20495;20004;20;16
20690;20033;20;16
22003;22125;22;02
22113;22162;22;02
22214;22136;22;02
22221;22213;22;02
22253;22218;22;02
22260;22116;22;02
22300;22048;22;02
22392;22002;22;02
22461;22117;22;02
22510;22060;22;02
22589;22053;22;02
22810;22904;22;02
23002;23050;23;01
23215;23004;23;01
23297;23904;23;01
23460;23066;23;01
23510;23085;23;01
23550;23017;23;01
24006;24089;24;07
24009;24089;24;07
24123;24040;24;07
24160;24079;24;07
24223;24107;24;07
24224;24107;24;07
24317;24170;24;07
24387;24122;24;07
24390;24115;24;07
24498;24109;24;07
24710;24148;24;07
24793;24182;24;07
24860;24021;24;07
25070;25120;25;09
25100;25019;25;09
25113;25120;25;09
25187;25020;25;09
25271;25085;25;09
25343;25902;25;09
25400;25058;25;09
25480;25218;25;09
25595;25126;25;09
25656;25115;25;09
26338;26142;26;17
26360;26064;26;17
27115;27018;27;12
27133;27004;27;12
27169;27057;27;12
27183;27023;27;12
27184;27023;27;12
27209;27040;27;12
27240;27029;27;12
27260;27010;27;12
27287;27044;27;12
27343;27008;27;12
27371;27007;27;12
27418;27031;27;12
27623;27055;27;12
27630;27062;27;12
27662;27012;27;12
27668;27006;27;12
27689;27901;27;12
27744;27054;27;12
27795;27051;27;12
27889;27013;27;12
28023;28079;28;13
28034;28079;28;13
28430;28068;28;13
28649;28128;28;13
28812;28111;28;13
29679;29023;29;01
29793;29091;29;01
30010;30030;30;14
30110;30030;30;14
30180;30012;30;14
30430;30017;30;14
30815;30024;30;14
30835;30030;30;14
31005;31201;31;15
31178;31002;31;15
31190;31076;31;15
31195;31902;31;15
31310;31067;31;15
31330;31254;31;15
31394;31207;31;15
31621;31086;31;15
31680;31185;31;15
31866;31049;31;15
32003;32054;32;12
32071;32054;32;12
32080;32054;32;12
32211;32027;32;12
32320;32073;32;12
32372;32015;32;12
32545;32034;32;12
32634;32012;32;12
32651;32090;32;12
32667;32001;32;12
32695;32082;32;12
32778;32070;32;12
32786;32063;32;12
32794;32023;32;12
32910;32075;32;12
32971;32054;32;12
33138;33039;33;03
33202;33024;33;03
33329;33019;33;03
33392;33024;33;03
33425;33035;33;03
33518;33066;33;03
33530;33049;33;03
33559;33012;33;03
33581;33040;33;03
33618;33037;33;03
33675;33002;33;03
33710;33041;33;03
33858;33059;33;03
33889;33001;33;03
33946;33066;33;03
33995;33015;33;03
33996;33032;33;03
34409;34222;34;07
34488;34114;34;07
35012;35016;35;05
35507;35024;35;05
35541;35010;35;05
35612;35017;35;05
36121;36012;36;12
36151;36038;36;12
36163;36038;36;12
36190;36002;36;12
36313;36057;36;12
36457;36050;36;12
36472;36049;36;12
36611;36060;36;12
36659;36005;36;12
36854;36012;36;12
36860;36042;36;12
36861;36042;36;12
36920;36026;36;12
37007;37274;37;07
37240;37173;37;07
37260;37373;37;07
37409;37317;37;07
37552;37258;37;07
37617;37158;37;07
37727;37201;37;07
37751;37146;37;07
37860;37162;37;07
37870;37021;37;07
38109;38032;38;05
38290;38032;38;05
38592;38005;38;05
38610;38017;38;05
38626;38006;38;05
38649;38006;38;05
38788;38016;38;05
39250;34032;34;07
39340;39085;39;06
39460;39018;39;06
39500;39012;39;06
39507;39012;39;06
39600;39016;39;06
39611;39008;39;06
39691;39078;39;06
39738;39031;39;06
39860;39058;39;06
40172;40156;40;07
40380;40040;40;07
40530;40025;40;07
41005;41091;41;01
41319;41005;41;01
41657;41037;41;01
41659;41090;41;01
42344;42120;42;07
43424;43142;43;09
43460;43005;43;09
43746;43150;43;09
43748;43067;43;09
43764;43043;43;09
43772;43033;43;09
43783;43110;43;09
43820;43037;43;09
44125;44198;44;02
44126;44109;44;02
44359;44220;44;02
44366;44174;44;02
44596;44108;44;02
44621;44147;44;02
44622;44027;44;02
45125;45140;45;08
45230;45119;45;08
45311;45059;45;08
45515;45091;45;08
45642;45035;45;08
46020;46250;46;10
46114;46260;46;10
46119;46178;46;10
46133;46166;46;10
46148;46030;46;10
46199;46099;46;10
46590;46120;46;10
46691;46251;46;10
46811;46118;46;10
46814;46154;46;10
47004;47186;47;07
47017;47186;47;07
47688;47091;47;07
47851;47148;47;07
48191;48086;48;16
48300;48046;48;16
48312;48909;48;16
48520;48080;48;16
48920;48078;48;16
49131;49252;49;07
49182;49194;49;07
49183;49194;49;07
49240;49264;49;07
49519;49172;49;07
49593;49110;49;07
49696;49004;49;07
50003;50297;50;02
50022;50297;50;02
50215;50178;50;02
50219;50277;50;02
50291;50172;50;02
49542;49233;49;07
49670;49082;49;07
49706;49054;49;07
49718;49115;49;07
49833;49083;49;07
50014;50297;50;02
50017;50297;50;02
50134;50133;50;02
50135;50164;50;02
50139;50297;50;02
50213;50173;50;02
50294;50231;50;02
50315;50155;50;02
50341;50194;50;02
50348;50037;50;02
50360;50094;50;02
50470;50098;50;02
50491;50108;50;02
50629;50247;50;02
50693;50262;50;02
50709;50074;50;02
50750;50208;50;02
52070;52001;52;19
01080;01059;01;16
01160;01003;01;16
01330;01028;01;16
01449;01054;01;16
01478;01010;01;16
02001;02003;02;08
02162;02038;02;08
02214;02007;02;08
02314;02047;02;08
02329;02022;02;08
02410;02044;02;08
02696;02040;02;08
03002;03014;03;10
03004;03014;03;10
03177;03062;03;10
03181;03133;03;10
03723;03006;03;10
03727;03081;03;10
03730;03082;03;10
03779;03063;03;10
03800;03009;03;10
04006;04013;04;01
04460;04046;04;01
04480;04007;04;01
04560;04047;04;01
04710;04902;04;01
04869;04044;04;01
05113;05041;05;07
05140;05121;05;07
05260;05057;05;07
05296;05090;05;07
05450;05054;05;07
05631;05901;05;07
06110;06154;06;11
06410;06044;06;11
06427;06087;06;11
06475;06094;06;11
06880;06132;06;11
06927;06144;06;11
07010;07040;07;04
07195;07045;07;04
07311;07009;07;04
07529;07901;07;04
07600;07040;07;04
07815;07050;07;04
08018;08019;08;09
08030;08019;08;09
08039;08019;08;09
08140;08033;08;09
08172;08205;08;09
08191;08184;08;09
08291;08180;08;09
08391;08282;08;09
08415;08023;08;09
08420;08041;08;09
08471;08294;08;09
08640;08147;08;09
08696;08166;08;09
08860;08270;08;09
08871;08270;08;09
08980;08211;08;09
09002;09059;09;07
09107;09182;09;07
09110;09091;09;07
09213;09102;09;07
09343;09437;09;07
09440;09369;09;07
09471;09421;09;07
09615;09318;09;07
10110;10112;10;11
10161;10023;10;11
10192;10098;10;11
10320;10030;10;11
10696;10081;10;11
10896;10142;10;11
11007;11012;11;01
11313;11033;11;01
11596;11020;11;01
13107;13007;13;08
13210;13097;13;08
13240;13079;13;08
13331;13089;13;08
13391;13008;13;08
13440;13020;13;08
14001;14021;14;01
14113;14030;14;01
14650;14012;14;01
15214;15042;15;12
15238;15045;15;12
15600;15069;15;12
15609;15069;15;12
15701;15078;15;12
15782;15078;15;12
15928;15072;15;12
16432;16264;16;08
16535;16246;16;08
16841;16005;16;08
17132;17068;17;09
17166;17189;17;09
17170;17007;17;09
17199;17163;17;09
17200;17117;17;09
17220;17160;17;09
17410;17193;17;09
17411;17213;17;09
17812;17114;17;09
17833;17218;17;09
18001;18087;18;01
18102;18911;18;01
18180;18067;18;01
18420;18116;18;01
18640;18150;18;01
18840;18082;18;01
19080;19130;19;08
19115;19021;19;08
19117;19006;19;08
19198;19286;19;08
19314;19264;19;08
19324;19255;19;08
20590;20065;20;16
21319;21017;21;01
21388;21039;21;01
21640;21078;21;01
21730;21005;21;01
21890;21047;21;01
22131;22174;22;02
22223;22242;22;02
22372;22069;22;02
22610;22199;22;02
23008;23050;23;01
23080;23050;23;01
23160;23050;23;01
23311;23080;23;01
23380;23082;23;01
23392;23037;23;01
23612;23077;23;01
24112;24202;24;07
24154;24201;24;07
24196;24163;24;07
24257;24021;24;07
24374;24170;24;07
24375;24083;24;07
24608;24114;24;07
24609;24114;24;07
24610;24061;24;07
24719;24219;24;07
24741;24172;24;07
24744;24043;24;07
24991;24060;24;07
25126;25021;25;09
25135;25008;25;09
25263;25176;25;09
25280;25151;25;09
25560;25209;25;09
25613;25062;25;09
25717;25005;25;09
26080;26089;26;17
26140;26084;26;17
26150;26002;26;17
26527;26047;26;17
27152;27039;27;12
27156;27020;27;12
27163;27014;27;12
27164;27014;27;12
27186;27023;27;12
27200;27040;27;12
27268;27010;27;12
27306;27022;27;12
27329;27050;27;12
27336;27047;27;12
27576;27003;27;12
27637;27057;27;12
27638;27055;27;12
27646;27037;27;12
27654;27034;27;12
27675;27037;27;12
27726;27048;27;12
27780;27019;27;12
27820;27065;27;12
27832;27021;27;12
27843;27065;27;12
27844;27065;27;12
27865;27038;27;12
28020;28079;28;13
28110;28009;28;13
28180;28151;28;13
28419;28023;28;13
28420;28061;28;13
28708;28134;28;13
28709;28134;28;13
28806;28005;28;13
28814;28053;28;13
28821;28049;28;13
28902;28065;28;13
28950;28089;28;13
28983;28106;28;13
29311;29095;29;01
29313;29097;29;01
29340;29035;29;01
29391;29046;29;01
29678;29023;29;01
29753;29086;29;01
30006;30030;30;14
30011;30030;30;14
30167;30030;30;14
30194;30029;30;14
30558;30002;30;14
30561;30007;30;14
30588;30030;30;14
30590;30030;30;14
31016;31201;31;15
31240;31041;31;15
31250;31200;31;15
31350;31202;31;15
31396;31192;31;15
31714;31050;31;15
31860;31904;31;15
31880;31149;31;15
32314;32009;32;12
32338;32017;32;12
32433;32018;32;12
32690;32079;32;12
32770;32070;32;12
32793;32058;32;12
32826;32020;32;12
33170;33044;33;03
33312;33076;33;03
33343;33013;33;03
33428;33035;33;03
33537;33044;33;03
33769;33017;33;03
33786;33034;33;03
33830;33005;33;03
33844;33005;33;03
33890;33011;33;03
33948;33060;33;03
34129;34042;34;07
34430;34130;34;07
34468;34034;34;07
34470;34037;34;07
35571;35028;35;05
35580;35034;35;05
35660;35014;35;05
36002;36038;36;12
36213;36057;36;12
36317;36057;36;12
36340;36035;36;12
36392;36057;36;12
36418;36039;36;12
