origin_age_data_id,avg,cards,gender,merchants,txs
31499,159.62,7,F,7,8
31499,74.18095,8,M,9,21
31500,90.77,4,F,5,7
31500,384.43286,6,M,6,7
31501,90.86714,4,F,5,7
31501,14.47111,8,M,7,9
31502,26.64261,34,F,33,46
31502,18.36513,27,M,31,78
31503,41.4095,25,F,26,40
31503,43.07026,24,M,26,39
31504,37.78114,22,F,22,35
31504,34.82304,19,M,15,23
31505,52.72056,14,F,13,18
31505,46.96286,8,M,8,14
31506,89.55357,10,F,11,14
31506,106.745,6,M,6,6
31507,28.33,5,F,5,5
31507,65.06,3,M,4,5
31508,35.55647,10,F,14,17
31508,35.8,12,M,19,25
31509,16.77714,17,F,13,28
31509,84.17294,13,M,11,17
31510,37.349,9,F,8,10
31510,176.39571,16,M,19,21
31511,23.40286,11,F,10,14
31511,77.587,14,M,12,20
31512,566.42,4,M,4,4
31512,31.06,0,filtered,0,1
31513,3.587,3,M,3,10
31513,26.475,0,filtered,0,2
31514,19.43538,21,F,18,39
31514,19.89077,19,M,18,39
31515,28.76917,29,F,28,60
31515,22.80146,25,M,14,41
31516,61.78944,23,F,30,36
31516,38.41517,19,M,15,29
31517,43.69571,15,F,22,28
31517,82.79833,12,M,13,18
31518,60,12,F,13,14
31518,49.55944,13,M,13,18
31519,15.39111,6,F,7,9
31519,19.63,0,filtered,0,3
31520,39.22656,22,F,22,32
31520,16.71148,20,M,18,54
31521,101.46591,15,F,17,22
31521,34.05917,18,M,26,36
31522,48.54375,21,F,15,24
31522,118.33684,17,M,17,19
31523,50.22267,12,F,11,15
31523,16.1325,15,M,16,28
31524,64.9925,3,F,4,4
31524,51.97667,11,M,12,24
31525,15.466,7,F,9,10
31525,14.58111,9,M,11,18
31526,22.08533,28,F,21,75
31526,15.00714,28,M,25,63
31527,36.62897,17,F,15,29
31527,53.9997,20,M,24,33
31528,33.06636,26,F,26,44
31528,37.18111,16,M,18,27
31529,86.3075,15,F,13,20
31529,59.97923,10,M,9,13
31530,22.39571,6,M,5,7
31530,69.185,0,filtered,0,2
31531,21.812,4,F,4,5
31531,9.6375,3,M,4,4
31532,26.74149,22,F,24,47
31532,35.61914,24,M,16,35
31533,39.05042,21,F,23,48
31533,32.1229,27,M,20,31
31534,70.06316,15,F,14,19
31534,38.09792,16,M,17,24
31535,76.07917,9,F,11,12
31535,82.195,4,M,4,4
31536,89.61875,7,M,4,8
31536,39.788,0,filtered,0,5
31537,10.04182,7,F,4,11
31537,29.128,4,M,4,5
31538,20.81327,25,F,39,55
31538,25.79059,19,M,22,34
31539,48.23535,22,F,23,43
31539,44.48353,10,M,11,17
31540,35.9475,23,F,26,44
31540,18.11694,16,M,9,36
31541,35.89167,15,F,13,18
31541,41.105,18,M,18,30
31542,71.69,4,F,5,5
31542,42.38333,6,M,6,6
31543,50.18895,13,F,15,19
31543,86.61818,15,M,17,22
31544,35.77386,24,F,22,44
31544,20.61179,28,M,14,39
31545,43.73143,17,F,20,28
31545,51.31593,16,M,15,27
31546,61.38429,6,F,6,7
31546,71.03182,6,M,8,11
31547,82.02333,3,M,3,3
31549,20.76688,9,F,6,16
31549,15.69182,5,M,5,11
31550,55.3178,25,F,23,50
31550,16.45563,20,M,23,48
31551,31.0487,15,F,13,23
31551,48.463,14,M,16,20
31552,28.42,7,F,4,12
31552,39.37538,12,M,13,26
31553,43.80688,9,F,10,16
31553,76.90143,7,M,6,7
31554,49.388,5,M,5,5
31554,102.325,0,filtered,0,2
31555,19.00273,8,F,10,11
31555,7.57,0,filtered,0,1
31556,41.31484,20,F,18,31
31556,15.03789,11,M,11,19
31557,30.64171,25,F,30,35
31557,27.74264,31,M,30,53
31558,69.302,13,F,11,15
31558,17.32341,18,M,12,41
31559,89.02846,11,F,11,13
31559,81.84333,7,M,8,9
31560,35.95857,4,F,6,7
31560,69.01,6,M,7,8
31561,81.29,3,F,3,3
31561,259.94452,4,M,3,31
31563,9.20333,4,F,5,6
31563,30.7,0,filtered,0,1
31564,14.44643,11,F,11,14
31564,62.89154,20,M,17,26
31565,55.54857,17,F,21,28
31565,21.06457,22,M,14,46
31566,41.12316,14,F,15,19
31566,37.3,9,M,12,15
31567,64.04091,8,F,10,11
31567,27.27,5,M,6,9
31568,239.69,0,filtered,0,4
31569,27.808,3,F,4,5
31569,18.97,0,filtered,0,2
31570,18.03609,10,F,11,23
31570,29.93286,19,M,19,35
31571,64.65024,25,F,29,41
31571,41.11474,15,M,8,19
31572,26.33417,15,F,18,24
31572,17.04,8,M,10,22
31573,137.63333,5,F,5,6
31573,50.0975,8,M,7,8
31574,43.29125,4,M,4,8
31574,6.55,0,filtered,0,1
31575,14.01857,4,M,6,7
31575,109.775,0,filtered,0,2
31576,18.725,15,F,16,24
31576,13.91898,24,M,31,49
31577,20.62619,10,F,12,21
31577,51.10593,10,M,17,27
31578,30.50077,8,F,11,13
31578,60.806,8,M,9,10
31579,46.18,5,M,5,11
31579,14.685,0,filtered,0,2
31580,292.4975,7,F,7,8
31580,84.8,5,M,6,6
31581,31.15269,11,F,18,26
31581,23.65235,5,M,6,17
31582,72.15471,12,F,14,17
31582,41.06973,17,M,20,37
31583,51.69929,10,F,7,14
31583,49.48125,6,M,5,8
31584,64.02563,10,F,12,16
31584,91.56462,9,M,10,13
31585,35.72,6,F,7,7
31585,17.314,5,M,5,5
31587,23.19462,4,F,5,13
31587,9.253,3,M,3,10
31588,15.7569,15,F,22,42
31588,12.39206,16,M,19,63
31589,20.172,17,F,19,25
31589,26.17,12,M,17,27
31590,21.92333,6,F,7,12
31590,60.00647,11,M,14,17
31591,43.83333,9,F,12,15
31591,27.56778,7,M,7,18
31592,73.37857,8,F,10,14
31592,201.4775,4,M,3,4
31593,11.51043,7,F,11,23
31593,31.8655,15,M,11,20
31594,25.01915,29,F,32,59
31594,19.9392,19,M,13,25
31595,38.09739,15,F,16,23
31595,94.37,18,M,10,27
31596,19.64,3,F,4,4
31596,22.17833,4,M,6,12
31597,86.77333,3,M,4,6
31597,44.38,0,filtered,0,1
31598,3.5125,0,filtered,0,4
31599,14.54692,9,F,8,13
31599,40.39556,8,M,5,18
31600,41.21385,15,F,16,26
31600,89.84125,17,M,16,24
31601,40.7392,14,F,15,25
31601,46.10063,10,M,8,16
31602,37.94667,3,F,3,3
31602,38.52833,3,M,3,12
31603,152.3925,3,F,3,4
31603,51.06,0,filtered,0,1
31604,32.20667,5,M,3,6
31604,6.18,0,filtered,0,1
31605,18.41464,15,F,19,28
31605,23.93308,9,M,7,13
31606,20.37714,15,F,23,35
31606,25.20276,20,M,15,29
31607,90.17824,13,F,15,17
31607,24.20133,10,M,8,15
31608,31.23875,6,F,9,16
31608,85.29333,7,M,8,9
31609,170.555,7,M,7,8
31610,17.13667,3,M,3,3
31610,93.05333,0,filtered,0,3
31611,23.04644,21,F,26,45
31611,35.71108,21,M,25,37
31612,21.26,14,F,15,21
31612,33.05862,17,M,16,29
31613,28.70167,11,F,11,12
31613,23.915,6,M,6,6
31614,35.704,5,F,5,5
31614,33.0775,6,M,7,8
31615,88.54,5,F,4,6
31615,200.04286,6,M,6,7
31616,4.802,3,F,3,5
31616,30.565,0,filtered,0,2
31617,29.61333,13,F,15,21
31617,21.97353,8,M,6,17
31618,19.83844,19,F,26,45
31618,32.9088,13,M,18,25
31619,41.50346,18,F,20,26
31619,29.96571,11,M,10,14
31620,67.50083,8,F,9,12
31620,26.59778,6,M,7,9
31621,186.36625,7,M,7,8
31621,62.86,0,filtered,0,1
31622,21.35,4,F,5,5
31622,63.38,0,filtered,0,1
31623,51.81889,7,F,9,9
31623,102.16583,10,M,7,12
31624,26.78158,15,F,15,19
31624,83.2545,15,M,10,20
31625,29.0169,14,F,19,29
31625,76.30417,6,M,5,12
31626,51.824,3,F,4,5
31626,91.03857,5,M,5,7
31628,42.28667,3,F,3,3
31628,32.23,3,M,3,7
31629,58.61588,10,F,14,17
31629,33.59357,11,M,7,14
31630,35.40048,14,F,17,21
31630,16.43368,16,M,11,38
31631,40.37762,15,F,17,21
31631,54.40867,11,M,9,15
31632,49.99462,5,F,7,13
31632,123.98429,6,M,5,7
31633,50.032,3,F,3,5
31633,53.55,0,filtered,0,1
31634,7.85316,3,F,3,19
31634,7.65,0,filtered,0,1
31635,18.726,4,F,3,5
31635,30.724,7,M,9,10
31636,20.35,10,F,6,12
31636,21.85667,6,M,7,9
31637,23.586,5,F,5,5
31637,26.73875,3,M,5,8
31638,113.33412,11,F,16,17
31638,19.55,0,filtered,0,2
31639,192.09286,8,F,11,14
31639,174.66,0,filtered,0,2
31640,8.85048,3,F,4,21
31640,16.135,0,filtered,0,2
31641,15.53176,9,F,14,17
31641,33.20056,12,M,13,18
31642,70.8732,11,F,16,25
31642,43.47775,17,M,17,40
31643,39.13,4,F,4,5
31643,118.445,4,M,4,4
31644,25.45333,6,M,4,9
31644,11.15,0,filtered,0,1
31646,26.22062,568,F,256,1193
31646,37.50777,467,M,201,889
31647,35.65974,1951,F,532,3746
31647,42.81593,1979,M,490,3569
31648,42.07856,1370,F,486,2265
31648,48.99819,1705,M,442,2652
31649,53.59535,679,F,346,1036
31649,60.40304,997,M,322,1448
31650,76.04721,428,F,227,594
31650,81.84635,511,M,200,696
31651,82.95085,191,F,133,282
31651,103.05672,260,M,148,329
31652,29.35604,53,F,74,134
31652,19.0251,42,M,52,100
31653,30.57039,237,F,299,922
31653,28.09125,172,M,224,570
31654,39.49128,248,F,324,1077
31654,36.94715,166,M,190,520
31655,48.11956,239,F,293,989
31655,36.22109,158,M,187,534
31656,40.72945,225,F,272,830
31656,51.62048,142,M,169,420
31657,44.79662,250,F,281,876
31657,48.94729,158,M,206,579
31658,37.62733,11,F,12,15
31658,12.055,0,filtered,0,2
31659,20.47729,23,F,31,48
31659,22.70967,13,M,11,30
31660,57.34538,14,F,22,26
31660,32.6825,18,M,22,28
31661,41.95118,9,F,11,17
31661,79.48353,10,M,12,17
31661,15.82625,0,filtered,0,8
31662,34.81,9,F,13,16
31662,100.65154,13,M,18,26
31663,98.43,5,F,9,9
31663,16.16167,3,M,5,6
31664,75.37196,1371,U,659,2615
31665,27.82365,30,F,30,52
31665,20.41957,22,M,17,46
31666,32.62699,154,F,114,322
31666,25.36871,94,M,91,202
31667,41.91233,144,F,132,301
31667,31.75462,82,M,75,143
31668,36.0983,94,F,94,218
31668,157.31608,61,M,67,97
31669,53.33324,95,F,78,170
31669,58.26458,43,M,41,83
31670,45.79128,83,F,73,179
31670,72.68185,43,M,35,81
31671,19.41805,21,F,25,41
31671,22.59176,12,M,12,17
31672,48.21559,116,F,117,211
31672,22.22585,73,M,78,193
31673,36.63266,108,F,117,259
31673,40.70437,98,M,94,167
31674,56.03076,77,F,103,157
31674,53.83462,53,M,54,78
31675,56.09338,66,F,91,130
31675,58.37354,43,M,44,65
31676,86.86941,60,F,67,101
31676,90.90882,38,M,38,51
31677,15.37275,17,F,21,51
31677,9.80898,19,M,19,49
31678,34.36151,96,F,88,225
31678,21.59224,94,M,79,205
31679,39.58645,120,F,112,259
31679,36.26801,100,M,82,181
31680,46.7909,64,F,71,145
31680,43.83562,68,M,69,146
31681,59.17738,42,F,46,84
31681,46.63651,32,M,33,43
31682,39.20421,39,F,34,76
31682,98.28171,27,M,29,35
31683,50.92529,12,F,15,17
31683,14.01,15,M,15,31
31684,22.7367,60,F,63,106
31684,32.97081,42,M,45,74
31685,31.38863,54,F,64,95
31685,40.37,39,M,37,62
31686,101.73057,51,F,42,70
31686,61.79795,28,M,18,39
31687,53.56618,28,F,36,55
31687,82.02643,25,M,24,28
31688,113.55714,17,F,16,21
31688,128.84571,25,M,28,35
31689,17.63357,11,F,21,28
31689,15.396,5,M,5,5
31690,33.01909,72,F,69,143
31690,25.89438,52,M,53,112
31691,62.98143,40,F,45,63
31691,26.28384,48,M,44,73
31692,84.31476,35,F,30,42
31692,29.87308,26,M,26,39
31693,72.71364,24,F,26,33
31693,87.73906,19,M,17,32
31694,105.13677,24,F,26,31
31694,62.35879,23,M,27,33
31695,15.3,10,F,14,20
31695,33.954,5,M,5,5
31696,42.93429,50,F,53,77
31696,22.345,62,M,71,156
31697,98.96707,27,F,34,41
31697,60.9392,40,M,49,88
31698,39.04,19,F,21,32
31698,54.1132,15,M,18,25
31699,127.63571,24,F,29,42
31699,60.13115,15,M,18,26
31700,52.04364,15,F,17,22
31700,92.894,9,M,9,10
31701,24.48197,70,E,68,117
31702,29.09667,6,F,10,12
31702,19.71,7,M,9,18
31703,25.58784,61,F,51,111
31703,23.28684,61,M,74,152
31704,30.83089,55,F,59,90
31704,42.7091,49,M,48,78
31705,69.33795,26,F,29,39
31705,52.20938,14,M,13,16
31706,34.28472,30,F,35,53
31706,83.48771,26,M,22,35
31707,75.5448,21,F,25,25
31707,112.76278,17,M,17,18
31708,17.06324,13,F,14,37
31708,9.952,9,M,6,10
31709,41.96124,49,F,51,97
31709,23.32537,46,M,47,95
31710,26.91545,43,F,63,99
31710,53.40419,41,M,43,62
31711,62.9112,34,F,37,50
31711,56.25456,36,M,37,57
31712,94.15463,33,F,35,41
31712,33.41895,14,M,11,19
31713,75.68333,20,F,15,24
31713,138.98333,15,M,15,15
31714,15.0575,11,F,15,20
31714,168.90462,8,M,6,13
31715,30.57821,52,F,57,95
31715,27.70659,46,M,53,91
31716,27.24,35,F,38,52
31716,23.82914,29,M,38,81
31717,29.63429,11,F,12,21
31717,152.93536,12,M,15,28
31718,122.16719,20,F,24,32
31718,87.51731,17,M,21,26
31719,125.096,13,F,15,20
31719,34.87375,13,M,13,16
31720,13.6325,10,F,10,20
31720,12.96267,8,M,8,15
31721,15.52467,33,F,34,60
31721,45.41279,39,M,42,61
31722,34.5513,40,F,48,69
31722,58.70364,39,M,35,55
31723,54.70246,36,F,35,57
31723,58.71563,34,M,30,48
31724,37.35364,22,F,28,44
31724,62.22815,18,M,19,27
31725,49.3744,21,F,18,25
31725,176.90182,10,M,9,11
31726,14.8308,14,F,14,25
31726,10.19643,8,M,7,14
31727,41.67728,50,F,50,81
31727,15.37852,44,M,41,88
31728,36.11419,22,F,26,31
31728,23.95205,38,M,40,78
31729,47.99208,32,F,36,53
31729,26.6675,25,M,30,52
31730,44.735,22,F,20,32
31730,70.28518,31,M,34,56
31731,122.10294,12,F,11,17
31731,80.188,18,M,13,20
31732,34.60556,7,F,9,9
31732,106.36267,10,M,10,15
31733,24.63909,58,F,41,88
31733,16.86211,42,M,31,76
31734,45.215,45,F,44,78
31734,26.46557,45,M,27,61
31735,61.61686,29,F,25,35
31735,32.57,31,M,28,60
31736,49.55543,25,F,27,35
31736,34.17783,19,M,16,23
31737,252.2,10,F,10,12
31737,57.29176,16,M,14,17
31738,66.47333,8,F,9,9
31738,28.91971,11,M,18,34
31739,37.65351,35,F,38,57
31739,45.57147,35,M,33,68
31740,49.1986,32,F,40,50
31740,66.46158,22,M,29,38
31741,57.60051,21,F,26,39
31741,73.61455,8,M,8,11
31742,68.10115,18,F,24,26
31742,61.85083,10,M,10,12
31743,146.5785,17,F,18,20
31743,80.13778,8,M,8,9
31744,36.88818,7,F,7,11
31744,32.89611,11,M,11,18
31745,35.2763,30,F,33,54
31745,39.89696,35,M,44,79
31746,52.92847,33,F,35,59
31746,22.60432,40,M,48,81
31747,35.7925,33,F,34,56
31747,57.71971,25,M,23,34
31748,57.63853,18,F,21,34
31748,64.8329,14,M,19,31
31749,97.34125,7,F,6,8
31749,55.76889,14,M,15,18
31750,22.96067,9,F,10,15
31750,25.08,4,M,5,8
31751,34.43203,43,F,49,74
31751,16.65785,38,M,28,65
31752,39.17532,51,F,67,94
31752,25.4089,48,M,49,100
31753,61.65228,33,F,44,57
31753,35.62933,32,M,28,45
31754,77.28038,21,F,23,26
31754,44.85976,25,M,25,41
31755,56.83818,10,F,10,11
31755,23.08632,10,M,9,19
31756,26.25273,8,F,9,11
31756,36.81762,6,M,7,21
31757,25.69163,45,F,49,98
31757,27.13024,31,M,31,42
31758,34.48403,42,F,42,67
31758,20.08903,34,M,36,62
31759,57.47364,28,F,28,55
31759,54.92073,28,M,25,41
31760,71.23667,14,F,18,18
31760,54.97484,20,M,18,31
31761,73.88471,17,F,16,17
31761,57.485,20,M,23,28
31762,24.8705,11,F,12,20
31762,7.52111,4,M,4,9
31763,38.67066,35,F,41,76
31763,32.73324,27,M,25,37
31764,75.12294,16,F,15,17
31764,44.56109,35,M,38,64
31765,62.40065,27,F,35,46
31765,63.86667,34,M,27,51
31766,68.81333,21,F,29,36
31766,59.1055,15,M,13,20
31767,134.06,5,F,6,6
31767,20.1075,4,M,4,4
31768,10.7975,6,F,7,8
31768,22.47379,12,M,14,29
31769,25.2221,45,F,48,62
31769,49.37756,29,M,28,45
31770,29.5238,47,F,48,79
31770,16.49227,40,M,31,66
31771,44.57925,36,F,37,53
31771,26.26742,33,M,29,66
31772,72.48091,27,F,30,33
31772,41.05324,24,M,19,34
31773,71.60706,15,F,15,17
31773,140.31467,11,M,11,15
31774,22.16417,6,M,10,12
31774,147.386,0,filtered,0,5
31775,38.52816,50,F,54,87
31775,24.81524,42,M,54,82
31776,33.6561,39,F,40,59
31776,28.7375,32,M,31,48
31777,60.69346,17,F,21,26
31777,79.9031,16,M,13,29
31778,36.64409,16,F,14,22
31778,96.695,17,M,17,28
31779,48.01296,17,F,19,27
31779,53.24,9,M,8,9
31780,9.28923,8,F,7,13
31780,10.085,0,filtered,0,2
31781,27.62862,51,F,63,109
31781,20.35568,50,M,36,81
31782,33.68,49,F,55,83
31782,34.94083,57,M,41,84
31783,39.95452,22,F,27,31
31783,66.93424,25,M,26,33
31784,39.84458,16,F,18,24
31784,48.845,21,M,13,32
31785,174.06083,12,F,12,12
31785,28.09778,9,M,6,9
31786,16.6475,6,F,6,8
31786,66.82857,13,M,11,21
31787,40.86769,37,F,38,52
31787,22.26588,33,M,37,85
31788,97.23147,22,F,30,34
31788,54.8325,26,M,29,40
31789,66.7005,14,F,15,20
31789,98.10417,14,M,16,24
31790,42.69579,15,F,13,19
31790,58.51,7,M,7,7
31791,155.53563,10,F,11,16
31791,142.2,0,filtered,0,2
31792,92.95636,6,F,10,11
31792,15.14167,4,M,4,6
31793,29.8761,26,F,26,41
31793,32.45722,32,M,33,54
31794,38.75824,28,F,34,51
31794,33.61696,33,M,21,46
31795,78.45588,32,F,38,51
31795,44.33306,23,M,22,36
31796,49.67385,18,F,19,26
31796,57.90692,17,M,17,26
31797,39.01286,6,F,6,7
31797,101.338,12,M,12,20
31798,33.04667,6,F,6,6
31798,24.519,5,M,7,10
31799,28.03906,40,F,36,53
31799,16.06564,29,M,23,39
31800,32.42617,59,F,45,81
31800,29.63789,65,M,53,114
31801,64.00661,36,F,44,62
31801,32.54614,35,M,20,57
31802,53.14724,21,F,25,29
31802,41.22154,9,M,10,13
31803,131.50111,7,F,8,9
31803,25.10571,6,M,4,7
31804,7.79714,7,F,6,14
31804,16.92333,3,M,3,3
31805,37.94791,47,F,45,67
31805,28.47344,40,M,42,64
31806,29.0065,93,F,76,143
31806,31.573,97,M,68,150
31807,25.40923,28,F,24,39
31807,24.68872,28,M,25,39
31808,27.33533,12,F,9,15
31808,45.31786,9,M,9,14
31809,50.2725,4,F,4,4
31809,7.83,0,filtered,0,2
31810,12.29833,12,F,13,30
31810,19.121,9,M,11,20
31811,28.30989,48,F,58,91
31811,17.33387,34,M,34,75
31812,49.15365,33,F,32,52
31812,61.31389,24,M,26,36
31813,39.74927,29,F,26,41
31813,46.19364,18,M,18,22
31814,51.51886,23,F,25,35
31814,41.85053,13,M,12,19
31815,41.74571,21,F,22,28
31815,19.33233,21,M,18,30
31816,24.91,9,F,15,18
31816,15.29148,11,M,13,27
31817,32.38893,30,F,26,56
31817,25.99736,35,M,37,72
31818,36.28455,19,F,19,33
31818,44.58727,17,M,16,22
31819,55.57529,21,F,26,34
31819,39.83657,24,M,28,35
31820,58.43385,10,F,10,13
31820,172.67063,13,M,14,16
31821,33.3425,6,F,7,8
31821,25.28444,5,M,5,9
31822,36.028,7,F,6,10
31822,13.92636,7,M,9,11
31823,34.34354,32,F,28,48
31823,39.87222,27,M,27,45
31824,36.767,27,F,28,40
31824,17.34,23,M,16,42
31825,40.55316,14,F,19,19
31825,111.3419,20,M,18,21
31826,135.09765,13,F,14,17
31826,37.79059,10,M,12,17
31827,129.02286,6,F,7,7
31827,146.105,4,M,4,4
31828,7.74923,4,M,5,13
31828,27.81429,0,filtered,0,7
31829,42.34333,21,F,20,36
31829,75.54059,15,M,14,17
31830,30.50769,24,F,26,39
31830,24.45091,17,M,17,33
31831,58.41526,22,F,28,38
31831,72.41889,18,M,15,18
31832,31.77286,13,F,14,21
31832,44.17091,13,M,12,33
31833,86.83875,8,F,7,8
31833,295.77,6,M,5,7
31834,44.88429,0,filtered,0,7
31835,392.31385,8,F,9,13
31835,39.34875,12,M,12,16
31836,29.28938,12,F,12,16
31836,51.90231,20,M,28,39
31837,31.66219,14,F,26,32
31837,56.51917,10,M,7,12
31838,62.27,12,F,14,14
31838,208.5225,4,M,4,4
31839,49.845,3,F,3,6
31839,139.40667,6,M,6,6
31840,20.806,4,F,5,5
31840,15.7625,4,M,4,4
31841,32.91833,22,F,28,36
31841,17.77371,20,M,16,35
31842,45.95125,17,F,27,40
31842,32.75372,25,M,27,43
31843,74.78242,19,F,23,33
31843,58.5171,21,M,17,31
31844,96.088,7,F,8,10
31844,45.87545,7,M,7,11
31845,130.941,7,F,10,10
31845,82.68,0,filtered,0,3
31846,54.2075,0,filtered,0,4
31847,15.75593,12,F,13,27
31847,54.11081,25,M,21,37
31848,45.62255,32,F,31,55
31848,76.24063,24,M,23,32
31849,40.99583,21,F,27,36
31849,60.15037,20,M,12,27
31850,50.76778,6,M,6,9
31850,94.81,0,filtered,0,2
31852,29.73571,5,F,6,7
31852,18.68667,5,M,5,6
31853,34.18015,30,F,40,65
31853,21.88353,27,M,32,51
31854,45.7675,26,F,37,52
31854,41.81739,20,M,18,23
31855,20.03593,11,F,15,27
31855,85.90133,9,M,13,15
31856,33.526,8,F,9,10
31856,82.97091,5,M,5,11
31857,63.72,6,F,11,12
31857,121.19,0,filtered,0,2
31858,52.41333,6,F,6,6
31858,37.29,0,filtered,0,1
31859,30.27,21,F,28,33
31859,14.49813,13,M,10,16
31860,133.7165,13,F,13,20
31860,18.23652,13,M,14,23
31861,38.29217,17,F,19,23
31861,65.38842,15,M,15,19
31862,72.35778,15,F,16,18
31862,34.46875,12,M,13,16
31863,181.82636,9,F,9,11
31863,103.05,4,M,4,4
31864,30.07543,25,F,31,35
31864,19.30719,22,M,34,64
31865,47.29733,17,F,18,30
31865,36.22979,24,M,38,48
31866,93.11538,10,F,12,13
31866,41.59167,15,M,13,18
31867,50.953,14,F,14,20
31867,81.19579,15,M,15,19
31868,67.04571,6,F,7,7
31868,14.55611,9,M,7,18
31870,24.77143,4,F,6,7
31870,10.286,4,M,5,5
31871,22.11377,30,F,47,69
31871,23.69341,18,M,31,44
31872,50.8625,20,F,22,36
31872,26.29154,17,M,17,26
31873,35.09212,19,F,28,33
31873,38.78813,11,M,13,16
31874,61.43455,10,F,10,11
31874,48.62382,20,M,22,34
31875,90.75273,10,M,9,11
31875,76.025,0,filtered,0,2
31876,96.4475,3,M,3,4
31876,3.29,0,filtered,0,2
31877,19.35846,16,F,20,26
31877,57.436,17,M,17,20
31878,38.22714,13,F,18,21
31878,30.72344,19,M,14,32
31879,50.58292,16,F,17,24
31879,98.69688,8,M,12,16
31880,135.768,5,F,5,5
31880,112.673,9,M,10,10
31881,27.544,4,F,4,5
31881,273.16714,6,M,7,7
31882,25.4375,3,F,3,4
31882,246.19975,5,M,4,40
31884,19.04188,11,F,14,16
31884,112.97063,14,M,13,16
31885,64.53591,18,F,19,22
31885,62.61276,20,M,18,29
31886,36.21679,13,F,20,28
31886,58.35364,5,M,5,11
31887,68.81286,4,F,7,7
31887,1001.55,0,filtered,0,2
31888,103.604,4,M,5,5
31888,63.91,0,filtered,0,1
31890,146.516,6,F,6,10
31890,12.54,3,M,3,3
31891,23.92136,10,F,17,22
31891,19.74429,16,M,24,28
31892,33.475,14,F,15,22
31892,14.09,12,M,10,17
31893,20.84167,5,F,5,6
31893,34.66136,19,M,18,22
31894,37.65273,8,F,11,11
31894,160.33469,20,M,23,32
31896,40.617,8,F,10,10
31896,25.69778,5,M,3,9
31897,20.30441,16,F,16,34
31897,26.72725,23,M,30,51
31898,68.25444,14,F,10,18
31898,33.9632,13,M,21,25
31899,129.26933,12,F,12,15
31899,52.43,12,M,15,23
31900,141.271,8,F,8,10
31900,25.888,4,M,5,5
31901,69.33,0,filtered,0,5
31902,119.29667,3,F,3,6
31902,60.72438,5,M,7,16
31903,26.76789,11,F,14,19
31903,36.27125,12,M,7,16
31904,25.83818,15,F,17,22
31904,53.98808,16,M,14,26
31905,54.0881,15,F,19,21
31905,86.43889,9,M,8,9
31906,29.38545,8,F,11,11
31906,235.33875,6,M,6,8
31907,57.07833,0,filtered,0,6
31908,56.17,5,F,10,13
31908,256.91667,3,M,3,3
31909,67.81464,15,F,19,28
31909,17.74789,14,M,13,19
31910,30.34125,8,F,11,16
31910,66.36952,16,M,16,21
31911,146.58,11,F,11,12
31911,115.725,4,M,4,4
31912,56.386,5,F,4,5
31912,31.18,3,M,3,3
31913,46.79571,6,F,7,7
31913,55.4,0,filtered,0,2
31914,12.01,3,F,3,3
31914,20.2725,5,M,7,12
31915,15.0336,15,F,16,25
31915,13.39694,18,M,24,49
31916,26.62071,14,F,19,28
31916,36.16828,14,M,22,29
31917,70.05818,7,F,9,11
31917,49.6225,9,M,11,12
31918,69.77,5,F,6,6
31918,161.95833,10,M,12,18
31919,59.63,7,F,7,7
31919,45.16444,9,M,9,9
31920,277.5,3,F,3,3
31920,14.46,0,filtered,0,2
31921,23.76129,18,F,23,31
31921,22.12083,15,M,17,24
31922,38.78,31,F,32,50
31922,32.46829,28,M,26,41
31923,39.73121,19,F,28,33
31923,37.39,15,M,15,23
31924,22.98,6,F,6,9
31924,50.38231,8,M,8,13
31926,149.6325,4,F,3,4
31926,594.11,0,filtered,0,1
31927,183.51,3,F,3,3
31927,203.42333,3,M,3,24
31929,28.91286,3,F,4,7
31929,23.08,6,M,5,9
31930,18.36,17,F,22,58
31930,9.744,11,M,15,50
31931,31.89867,10,F,10,15
31931,30.42389,10,M,13,18
31932,43.01,11,F,11,15
31932,38.828,7,M,11,15
31933,85.80773,12,F,15,22
31933,29.95667,6,M,6,12
31934,93.90846,9,F,10,13
31934,91.34,6,M,6,6
31935,7.34778,4,F,4,9
31935,14.545,4,M,4,4
31936,22.41565,22,F,35,46
31936,22.848,15,M,18,35
31937,12.93056,10,F,12,18
31937,36.83556,24,M,21,27
31938,26.40609,14,F,14,23
31938,66.04605,19,M,23,43
31939,43.91909,11,F,9,11
31939,16.35889,8,M,7,9
31940,28.79889,4,F,8,9
31940,104.38,6,M,5,6
31941,133.21667,3,F,3,3
31941,2.785,0,filtered,0,2
31942,28.12625,13,F,18,24
31942,36.88385,17,M,15,39
31943,16.80417,16,F,14,24
31943,33.25087,18,M,9,23
31944,58.49233,16,F,25,30
31944,50.48875,7,M,11,16
31945,53.44286,6,F,7,7
31945,79.986,8,M,8,10
31946,23.612,4,M,4,5
31946,87.05,0,filtered,0,1
31947,55.41938,20,F,21,48
31947,13.6425,13,M,11,24
31948,56.14956,23,F,32,45
31948,37.25342,27,M,21,38
31949,28.076,5,F,5,5
31949,49.80571,7,M,7,7
31951,10.44667,3,F,3,3
31951,44.39571,6,M,6,7
31952,18.77056,24,F,21,36
31952,17.92725,29,M,25,51
31953,23.54727,26,F,22,55
31953,30.74192,21,M,15,26
31954,50.788,14,F,12,20
31954,38.4752,15,M,12,25
