id,avg,cards,age,merchants,txs,zipcode_id,date,origin_zipcode
3303,51.26228,51,35-44,88,123,285,201511,28014
3304,78.49809,65,45-54,95,136,285,201511,28014
3305,108.68951,70,55-64,105,162,285,201511,28014
3306,125.28825,54,>=65,81,131,285,201511,28014
3307,25.68519,13,<=24,24,27,285,201511,28050
3308,41.80526,123,25-34,134,213,285,201511,28050
3309,53.88477,273,35-44,244,462,285,201511,28050
3310,61.19156,120,45-54,137,249,285,201511,28050
3311,80.4244,47,55-64,62,75,285,201511,28050
3312,120.16833,8,>=65,10,12,285,201511,28050
3313,1857.08,0,filtered,0,1,285,201511,28050
3314,49.80455,40,<=24,48,66,285,201511,28035
3315,35.84972,94,25-34,122,211,285,201511,28035
3316,51.80591,137,35-44,145,230,285,201511,28035
3317,71.8521,91,45-54,108,157,285,201511,28035
3318,107.70317,82,55-64,89,120,285,201511,28035
3319,126.48124,51,>=65,58,73,285,201511,28035
3320,28.5682,35,<=24,48,61,285,201511,28034
3321,45.27,98,25-34,131,221,285,201511,28034
3322,45.8294,99,35-44,122,201,285,201511,28034
3323,67.74264,95,45-54,102,155,285,201511,28034
3324,110.16617,82,55-64,103,159,285,201511,28034
3325,83.12627,52,>=65,63,75,285,201511,28034
3326,46.43592,23,<=24,38,49,285,201511,28004
3327,48.81255,108,25-34,119,192,285,201511,28004
3328,80.82322,123,35-44,153,230,285,201511,28004
3329,88.43408,82,45-54,109,147,285,201511,28004
3330,84.06041,53,55-64,59,73,285,201511,28004
3331,77.4308,37,>=65,58,75,285,201511,28004
3332,41.98912,31,<=24,46,57,285,201511,28023
3333,56.81815,73,25-34,107,194,285,201511,28023
3334,71.82034,85,35-44,101,148,285,201511,28023
3335,82.34473,117,45-54,131,203,285,201511,28023
3336,75.63748,50,55-64,72,103,285,201511,28023
3337,92.98688,36,>=65,49,64,285,201511,28023
3338,67.07419,22,<=24,30,43,285,201511,28030
3339,35.8854,77,25-34,89,148,285,201511,28030
3340,42.99422,151,35-44,132,258,285,201511,28030
3341,66.61813,157,45-54,116,225,285,201511,28030
3342,57.47737,114,55-64,99,190,285,201511,28030
3343,56.42571,92,>=65,78,133,285,201511,28030
3344,117.28517,14,<=24,25,29,285,201511,28109
3345,52.32253,64,25-34,129,182,285,201511,28109
3346,59.30124,53,35-44,71,121,285,201511,28109
3347,113.2468,65,45-54,85,125,285,201511,28109
3348,108.13578,49,55-64,72,102,285,201511,28109
3349,98.02387,24,>=65,37,44,285,201511,28109
3350,48.26945,34,<=24,53,73,285,201511,28015
3351,40.07569,122,25-34,153,258,285,201511,28015
3352,57.7475,121,35-44,143,216,285,201511,28015
3353,78.95517,69,45-54,89,118,285,201511,28015
3354,73.68667,62,55-64,73,90,285,201511,28015
3355,95.02969,50,>=65,53,64,285,201511,28015
3356,21.16293,12,<=24,26,41,285,201511,28005
3357,42.65046,94,25-34,107,152,285,201511,28005
3358,44.86024,141,35-44,149,294,285,201511,28005
3359,72.48819,98,45-54,101,144,285,201511,28005
3360,82.17204,81,55-64,84,113,285,201511,28005
3361,98.75556,45,>=65,52,63,285,201511,28005
3362,27.91613,30,<=24,36,62,285,201511,28223
3363,49.85867,63,25-34,74,105,285,201511,28223
3364,84.06141,60,35-44,88,127,285,201511,28223
3365,77.89752,80,45-54,94,133,285,201511,28223
3366,100.088,50,55-64,62,75,285,201511,28223
3367,109.75286,20,>=65,26,28,285,201511,28223
3368,25.27059,25,<=24,28,34,285,201511,28017
3369,51.82261,90,25-34,84,142,285,201511,28017
3370,47.7408,117,35-44,125,199,285,201511,28017
3371,53.46622,108,45-54,87,164,285,201511,28017
3372,47.39276,89,55-64,89,156,285,201511,28017
3373,53.96459,51,>=65,47,74,285,201511,28017
3374,13.16688,10,<=24,19,32,285,201511,28022
3375,58.41403,64,25-34,81,114,285,201511,28022
3376,51.81174,111,35-44,122,230,285,201511,28022
3377,68.06285,90,45-54,89,137,285,201511,28022
3378,67.17239,53,55-64,54,88,285,201511,28022
3379,94.8975,21,>=65,25,32,285,201511,28022
3380,36.01267,17,<=24,20,30,285,201511,28008
3381,42.97027,57,25-34,83,113,285,201511,28008
3382,63.4674,62,35-44,73,104,285,201511,28008
3383,75.63037,47,45-54,84,108,285,201511,28008
3384,101.54679,62,55-64,79,109,285,201511,28008
3385,104.55425,25,>=65,34,40,285,201511,28008
3386,50.97921,22,<=24,29,38,285,201511,28224
3387,42.09045,51,25-34,73,111,285,201511,28224
3388,60.11715,65,35-44,70,123,285,201511,28224
3389,99.9067,68,45-54,75,109,285,201511,28224
3390,86.25105,48,55-64,61,86,285,201511,28224
3391,116.39885,19,>=65,19,26,285,201511,28224
3392,27.62412,11,<=24,14,17,285,201511,28042
3393,32.99051,60,25-34,85,136,285,201511,28042
3394,48.48215,95,35-44,106,186,285,201511,28042
3395,86.05952,73,45-54,84,125,285,201511,28042
3396,75.55473,36,55-64,40,55,285,201511,28042
3397,94.8115,38,>=65,46,60,285,201511,28042
3398,45.57,13,<=24,16,21,285,201511,28032
3399,56.15388,54,25-34,58,85,285,201511,28032
3400,49.93432,112,35-44,90,171,285,201511,28032
3401,53.33213,123,45-54,117,226,285,201511,28032
3402,56.94508,38,55-64,49,63,285,201511,28032
3403,113.66454,10,>=65,10,11,285,201511,28032
3404,16.94322,7,<=24,14,31,285,201511,28012
3405,39.63856,64,25-34,94,153,285,201511,28012
3406,46.06775,62,35-44,83,111,285,201511,28012
3407,120.42832,44,45-54,62,89,285,201511,28012
3408,76.02167,27,55-64,40,48,285,201511,28012
3409,88.697,22,>=65,32,40,285,201511,28012
3410,29.633,9,<=24,10,10,285,201511,28029
3411,52.64056,78,25-34,91,125,285,201511,28029
3412,47.96754,85,35-44,94,134,285,201511,28029
3413,66.54046,37,45-54,38,44,285,201511,28029
3414,85.90679,61,55-64,58,84,285,201511,28029
3415,74.35886,36,>=65,38,44,285,201511,28029
3416,36.97,5,<=24,4,7,285,201511,28013
3417,49.32909,36,25-34,54,77,285,201511,28013
3418,65.73063,25,35-44,50,63,285,201511,28013
3419,291.67923,16,45-54,24,26,285,201511,28013
3420,105.6604,16,55-64,24,25,285,201511,28013
3421,133.12816,14,>=65,23,38,285,201511,28013
3422,132.82944,12,<=24,16,18,285,201511,28019
3423,57.46924,55,25-34,66,79,285,201511,28019
3424,49.2086,71,35-44,72,114,285,201511,28019
3425,54.34635,47,45-54,61,85,285,201511,28019
3426,44.97339,37,55-64,47,62,285,201511,28019
3427,123.79259,15,>=65,21,27,285,201511,28019
3428,86.83154,10,<=24,11,13,285,201511,28039
3429,58.5484,66,25-34,79,100,285,201511,28039
3430,38.14492,74,35-44,101,185,285,201511,28039
3431,43.60566,64,45-54,68,99,285,201511,28039
3432,68.52475,30,55-64,32,40,285,201511,28039
3433,76.97538,12,>=65,13,13,285,201511,28039
3434,32.765,6,<=24,10,12,285,201511,28046
3435,45.3366,44,25-34,75,103,285,201511,28046
3436,50.96841,44,35-44,54,69,285,201511,28046
3437,80.34754,28,45-54,49,61,285,201511,28046
3438,103.72972,25,55-64,48,72,285,201511,28046
3439,62.48533,12,>=65,12,15,285,201511,28046
3440,32.84929,16,<=24,16,28,285,201511,28230
3441,35.07509,36,25-34,43,57,285,201511,28230
3442,77.9389,60,35-44,66,91,285,201511,28230
3443,49.08321,56,45-54,72,112,285,201511,28230
3444,54.55636,36,55-64,44,66,285,201511,28230
3445,83.1912,18,>=65,23,25,285,201511,28230
3446,24.54,13,<=24,14,15,285,201511,28031
3447,29.93656,45,25-34,64,93,285,201511,28031
3448,67.22968,58,35-44,58,94,285,201511,28031
3449,44.46413,38,45-54,44,63,285,201511,28031
3450,70.13241,36,55-64,39,54,285,201511,28031
3451,53.91289,26,>=65,31,38,285,201511,28031
3452,14.95055,9,<=24,13,18,285,201511,28026
3453,42.54269,35,25-34,50,63,285,201511,28026
3454,44.49817,52,35-44,67,93,285,201511,28026
3455,139.86339,30,45-54,35,62,285,201511,28026
3456,54.92267,11,55-64,11,15,285,201511,28026
3457,62.58,19,>=65,22,24,285,201511,28026
3458,23.98125,7,<=24,12,16,285,201511,48930
3459,43.96037,35,25-34,68,107,285,201511,48930
3460,103.78444,14,35-44,26,27,285,201511,48930
3461,93.86636,7,45-54,10,11,285,201511,48930
3462,181.83534,12,55-64,13,15,285,201511,48930
3463,136.03129,15,>=65,30,39,285,201511,48930
3464,26.18667,5,<=24,5,6,285,201511,28850
3465,44.73099,45,25-34,50,91,285,201511,28850
3466,30.69916,65,35-44,77,107,285,201511,28850
3467,85.14744,30,45-54,28,43,285,201511,28850
3468,115.7425,15,55-64,18,24,285,201511,28850
3469,216.82154,9,>=65,8,13,285,201511,28850
3470,21.87834,14,<=24,27,36,285,201511,28220
3471,39.8402,32,25-34,46,50,285,201511,28220
3472,36.59231,44,35-44,56,65,285,201511,28220
3473,63.83288,44,45-54,49,66,285,201511,28220
3474,98.52805,27,55-64,33,41,285,201511,28220
3475,43.41405,24,>=65,38,47,285,201511,28220
3476,33.74363,10,<=24,11,11,285,201511,28760
3477,50.66414,37,25-34,53,70,285,201511,28760
3478,79.336,32,35-44,37,55,285,201511,28760
3479,50.69143,54,45-54,54,77,285,201511,28760
3480,40.81985,33,55-64,44,68,285,201511,28760
3481,40.9,4,>=65,4,4,285,201511,28760
3482,43.995,3,<=24,4,4,285,201511,28037
3483,45.123,35,25-34,37,50,285,201511,28037
3484,44.75086,48,35-44,54,70,285,201511,28037
3485,42.97207,36,45-54,46,63,285,201511,28037
3486,87.61517,25,55-64,48,60,285,201511,28037
3487,83.44643,12,>=65,11,14,285,201511,28037
3488,47.536,10,<=24,9,10,285,201511,28221
3489,22.1963,18,25-34,21,27,285,201511,28221
3490,50.82189,25,35-44,27,37,285,201511,28221
3491,50.2983,28,45-54,34,47,285,201511,28221
3492,183.56077,18,55-64,30,39,285,201511,28221
3493,133.89429,12,>=65,13,14,285,201511,28221
3494,35.71875,8,<=24,4,8,285,201511,28919
3495,36.99846,11,25-34,6,13,285,201511,28919
3496,33.35916,84,35-44,14,154,285,201511,28919
3497,26.28733,110,45-54,21,236,285,201511,28919
3498,24.48113,27,55-64,3,71,285,201511,28919
3499,24.995,0,filtered,0,12,285,201511,28919
3500,37.28147,23,25-34,31,34,285,201511,28231
3501,57.9122,24,35-44,28,41,285,201511,28231
3502,169.69875,24,45-54,32,56,285,201511,28231
3503,65.52909,10,55-64,10,11,285,201511,28231
3504,16.5,3,>=65,4,5,285,201511,28231
3505,6.62667,0,filtered,0,3,285,201511,28231
3506,37.4575,10,<=24,16,24,285,201511,28011
3507,34.55066,38,25-34,54,76,285,201511,28011
3508,31.83102,52,35-44,62,88,285,201511,28011
3509,62.695,42,45-54,47,56,285,201511,28011
3510,47.68192,33,55-64,39,52,285,201511,28011
3511,67.86,16,>=65,18,20,285,201511,28011
3512,26.48,7,<=24,7,8,285,201511,28100
3513,27.10062,38,25-34,65,96,285,201511,28100
3514,52.18106,47,35-44,59,75,285,201511,28100
3515,54.81314,40,45-54,48,70,285,201511,28100
3516,42.26395,17,55-64,20,43,285,201511,28100
3517,85.1325,9,>=65,12,12,285,201511,28100
3518,33.52219,1314,<=24,537,2740,285,201511,others
3519,46.67683,4662,25-34,1059,9125,285,201511,others
3520,59.22661,4518,35-44,1103,7809,285,201511,others
3521,79.14757,2928,45-54,955,4919,285,201511,others
3522,108.05872,1842,55-64,759,2790,285,201511,others
3523,123.6269,917,>=65,538,1368,285,201511,others
3524,32.26498,64,<=24,106,189,285,201512,U
3525,41.24977,162,25-34,215,489,285,201512,U
3526,99.1438,94,35-44,166,258,285,201512,U
3527,88.33411,74,45-54,173,282,285,201512,U
3528,100.41158,64,55-64,130,183,285,201512,U
3529,117.55132,65,>=65,138,242,285,201512,U
3530,151.39202,3104,Unknown,1152,6672,285,201512,U
3531,28.10422,86,<=24,152,325,285,201512,28001
3532,48.10484,404,25-34,536,1914,285,201512,28001
3533,44.82979,403,35-44,534,1973,285,201512,28001
3534,53.31065,320,45-54,476,1578,285,201512,28001
3535,58.6649,333,55-64,477,1563,285,201512,28001
3536,58.07327,360,>=65,414,1356,285,201512,28001
3537,5013.75,0,filtered,0,1,285,201512,28001
3538,37.73473,67,<=24,86,129,285,201512,28006
3539,46.38836,341,25-34,358,1003,285,201512,28006
3540,52.12407,297,35-44,368,906,285,201512,28006
3541,67.30771,242,45-54,290,681,285,201512,28006
3542,76.64421,233,55-64,282,643,285,201512,28006
3543,84.46173,236,>=65,264,606,285,201512,28006
3544,24.43127,58,<=24,66,126,285,201512,28009
3545,46.74045,246,25-34,265,689,285,201512,28009
3546,53.36487,275,35-44,296,687,285,201512,28009
3547,64.94336,258,45-54,287,626,285,201512,28009
3548,76.93286,236,55-64,206,457,285,201512,28009
3549,68.04146,218,>=65,219,440,285,201512,28009
3550,43.11937,49,<=24,57,79,285,201512,28007
3551,51.96444,220,25-34,232,457,285,201512,28007
3552,53.07813,264,35-44,232,520,285,201512,28007
3553,60.46918,262,45-54,255,549,285,201512,28007
3554,82.40009,281,55-64,258,541,285,201512,28007
3555,71.17293,235,>=65,198,396,285,201512,28007
3556,23.08849,73,Unknown,67,159,285,201512,28002
3557,43.52957,44,<=24,65,94,285,201512,28002
3558,61.41945,246,25-34,229,479,285,201512,28002
3559,51.73436,216,35-44,221,441,285,201512,28002
3560,64.5262,189,45-54,203,397,285,201512,28002
3561,94.76244,208,55-64,200,368,285,201512,28002
3562,93.48375,176,>=65,154,277,285,201512,28002
3563,46.27472,45,<=24,66,89,285,201512,28028
3564,40.54129,282,25-34,245,564,285,201512,28028
3565,50.77382,270,35-44,235,555,285,201512,28028
3566,67.81363,280,45-54,232,534,285,201512,28028
3567,59.75401,206,55-64,165,369,285,201512,28028
3568,69.01274,237,>=65,190,412,285,201512,28028
3569,38.76241,33,<=24,46,58,285,201512,28010
3570,53.01784,183,25-34,227,459,285,201512,28010
3571,63.15884,157,35-44,212,354,285,201512,28010
3572,87.79766,123,45-54,158,261,285,201512,28010
3573,109.85465,99,55-64,148,211,285,201512,28010
3574,142.84772,97,>=65,132,189,285,201512,28010
3575,43.85444,44,<=24,62,90,285,201512,28043
3576,39.00482,166,25-34,180,301,285,201512,28043
3577,68.34666,212,35-44,223,383,285,201512,28043
3578,75.91215,185,45-54,203,349,285,201512,28043
3579,115.36575,144,55-64,166,245,285,201512,28043
3580,108.85548,91,>=65,106,137,285,201512,28043
3581,39.47085,28,<=24,36,47,285,201512,28016
3582,65.48717,123,25-34,155,254,285,201512,28016
3583,70.44575,131,35-44,172,268,285,201512,28016
3584,77.9575,106,45-54,126,196,285,201512,28016
3585,128.26256,89,55-64,110,160,285,201512,28016
3586,93.0161,94,>=65,119,177,285,201512,28016
3587,42.39981,33,<=24,46,51,285,201512,28003
3588,56.05876,143,25-34,170,291,285,201512,28003
3589,73.68138,142,35-44,175,283,285,201512,28003
3590,91.93772,92,45-54,122,171,285,201512,28003
3591,97.39967,98,55-64,128,186,285,201512,28003
3592,92.35748,76,>=65,109,143,285,201512,28003
3593,29.70396,24,<=24,38,48,285,201512,28050
3594,51.16756,147,25-34,170,295,285,201512,28050
3595,51.50285,294,35-44,273,534,285,201512,28050
3596,135.03141,110,45-54,153,248,285,201512,28050
3597,64.31947,42,55-64,58,75,285,201512,28050
3598,61.3568,15,>=65,21,25,285,201512,28050
3599,70.38811,19,<=24,29,37,285,201512,28045
3600,46.86147,135,25-34,154,264,285,201512,28045
3601,49.58378,241,35-44,233,481,285,201512,28045
3602,56.92985,196,45-54,181,334,285,201512,28045
3603,81.56546,107,55-64,115,172,285,201512,28045
3604,110.88362,62,>=65,72,94,285,201512,28045
3605,47.3979,33,<=24,42,62,285,201512,28027
3606,43.48194,124,25-34,137,201,285,201512,28027
3607,63.45253,148,35-44,144,233,285,201512,28027
3608,67.51024,179,45-54,181,335,285,201512,28027
3609,74.0359,149,55-64,149,254,285,201512,28027
3610,90.53239,91,>=65,84,134,285,201512,28027
3611,24.62346,37,<=24,51,81,285,201512,28036
3612,47.90817,136,25-34,185,311,285,201512,28036
3613,75.32938,116,35-44,153,243,285,201512,28036
3614,97.69168,101,45-54,135,184,285,201512,28036
3615,109.13821,84,55-64,109,145,285,201512,28036
3616,82.68031,81,>=65,104,131,285,201512,28036
3617,48.38805,19,<=24,26,36,285,201512,28004
3618,61.17657,120,25-34,153,265,285,201512,28004
3619,74.11981,152,35-44,206,316,285,201512,28004
3620,98.83178,90,45-54,110,163,285,201512,28004
3621,105.24206,55,55-64,77,102,285,201512,28004
3622,91.67047,34,>=65,56,85,285,201512,28004
3623,34.48907,32,<=24,42,54,285,201512,28033
3624,46.87116,120,25-34,149,249,285,201512,28033
3625,49.5635,178,35-44,180,334,285,201512,28033
3626,64.02215,177,45-54,200,326,285,201512,28033
3627,66.27696,119,55-64,128,194,285,201512,28033
3628,65.89745,93,>=65,109,161,285,201512,28033
3629,38.07689,31,<=24,48,61,285,201512,28023
3630,57.47184,104,25-34,137,228,285,201512,28023
3631,67.20185,109,35-44,139,216,285,201512,28023
3632,73.08831,104,45-54,119,183,285,201512,28023
3633,145.41039,67,55-64,96,128,285,201512,28023
3634,120.45572,37,>=65,47,63,285,201512,28023
3635,26.70909,30,<=24,40,55,285,201512,28034
3636,46.97161,126,25-34,171,291,285,201512,28034
3637,66.88658,103,35-44,118,158,285,201512,28034
3638,75.44422,83,45-54,110,154,285,201512,28034
3639,120.59271,101,55-64,129,203,285,201512,28034
3640,91.12309,60,>=65,74,84,285,201512,28034
3641,28.72814,34,<=24,41,54,285,201512,28030
3642,48.96959,98,25-34,113,169,285,201512,28030
3643,54.52359,172,35-44,164,298,285,201512,28030
3644,53.15239,183,45-54,144,289,285,201512,28030
3645,61.53049,141,55-64,115,224,285,201512,28030
3646,60.78874,119,>=65,93,167,285,201512,28030
3647,35.26371,31,<=24,36,62,285,201512,28035
3648,53.39301,106,25-34,135,229,285,201512,28035
3649,75.69522,130,35-44,163,226,285,201512,28035
3650,65.57609,96,45-54,122,184,285,201512,28035
3651,75.53504,78,55-64,100,145,285,201512,28035
3652,121.03703,54,>=65,69,81,285,201512,28035
3653,40.87576,20,<=24,27,33,285,201512,28014
3654,46.55869,83,25-34,132,213,285,201512,28014
3655,67.39288,80,35-44,113,177,285,201512,28014
3656,63.18667,76,45-54,133,192,285,201512,28014
3657,110.81171,73,55-64,127,181,285,201512,28014
3658,67.56808,61,>=65,89,120,285,201512,28014
3659,43.96125,21,<=24,36,40,285,201512,28109
3660,59.19363,74,25-34,121,182,285,201512,28109
3661,175.25212,68,35-44,83,123,285,201512,28109
3662,100.58227,64,45-54,89,132,285,201512,28109
3663,84.30903,48,55-64,73,103,285,201512,28109
3664,109.91046,34,>=65,53,66,285,201512,28109
3665,32.78365,25,<=24,40,52,285,201512,28015
3666,37.75216,155,25-34,177,320,285,201512,28015
3667,66.8344,126,35-44,180,252,285,201512,28015
3668,79.6435,80,45-54,101,140,285,201512,28015
3669,58.59566,64,55-64,79,99,285,201512,28015
3670,120.18052,66,>=65,76,96,285,201512,28015
3671,28.91817,29,<=24,38,60,285,201512,28223
3672,62.855,56,25-34,75,100,285,201512,28223
3673,77.99655,65,35-44,102,145,285,201512,28223
3674,132.25786,80,45-54,100,131,285,201512,28223
3675,135.71624,52,55-64,83,109,285,201512,28223
3676,85.80969,23,>=65,28,32,285,201512,28223
3677,18.93578,19,<=24,31,45,285,201512,28020
3678,44.79584,132,25-34,163,267,285,201512,28020
3679,48.49751,116,35-44,145,221,285,201512,28020
3680,53.14891,95,45-54,116,156,285,201512,28020
3681,93.44848,72,55-64,109,138,285,201512,28020
3682,116.82537,64,>=65,65,80,285,201512,28020
3683,31.08022,25,<=24,35,45,285,201512,28005
3684,48.40196,112,25-34,112,189,285,201512,28005
3685,44.30883,150,35-44,156,265,285,201512,28005
3686,58.139,112,45-54,128,191,285,201512,28005
3687,77.61583,85,55-64,87,120,285,201512,28005
3688,135.63081,44,>=65,55,74,285,201512,28005
3689,27.38765,14,<=24,16,17,285,201512,28008
3690,54.97889,89,25-34,131,199,285,201512,28008
3691,93.68287,76,35-44,95,122,285,201512,28008
3692,67.93325,66,45-54,91,123,285,201512,28008
3693,109.6553,70,55-64,94,130,285,201512,28008
3694,107.93111,42,>=65,44,54,285,201512,28008
3695,44.295,24,<=24,28,32,285,201512,28017
3696,34.82961,110,25-34,104,177,285,201512,28017
3697,40.5793,139,35-44,137,229,285,201512,28017
3698,58.41915,122,45-54,109,188,285,201512,28017
3699,51.90275,106,55-64,107,189,285,201512,28017
3700,69.45457,59,>=65,57,81,285,201512,28017
3701,32.453,19,<=24,27,30,285,201512,28224
3702,37.79754,61,25-34,91,138,285,201512,28224
3703,72.94978,75,35-44,88,136,285,201512,28224
3704,76.74138,90,45-54,108,152,285,201512,28224
3705,87.97178,51,55-64,62,90,285,201512,28224
3706,95.15532,25,>=65,29,32,285,201512,28224
3707,36.5706,16,<=24,26,33,285,201512,28042
3708,47.30288,59,25-34,82,118,285,201512,28042
3709,63.97332,100,35-44,146,211,285,201512,28042
3710,58.26862,94,45-54,124,174,285,201512,28042
3711,68.27279,39,55-64,50,61,285,201512,28042
3712,69.75978,30,>=65,36,44,285,201512,28042
3713,36.06444,20,<=24,26,27,285,201512,28032
3714,37.30973,64,25-34,81,109,285,201512,28032
3715,43.67955,168,35-44,130,245,285,201512,28032
3716,60.83329,139,45-54,131,237,285,201512,28032
3717,70.42742,56,55-64,66,93,285,201512,28032
3718,38.79047,16,>=65,18,21,285,201512,28032
3719,40.14355,23,<=24,24,31,285,201512,28022
3720,41.72193,66,25-34,81,119,285,201512,28022
3721,58.39974,115,35-44,144,232,285,201512,28022
3722,46.42308,120,45-54,109,172,285,201512,28022
3723,71.47582,58,55-64,60,91,285,201512,28022
3724,78.26286,17,>=65,27,35,285,201512,28022
3725,41.84375,7,<=24,8,8,285,201512,28012
3726,40.28964,75,25-34,113,196,285,201512,28012
3727,60.5643,70,35-44,106,135,285,201512,28012
3728,108.58825,53,45-54,73,97,285,201512,28012
3729,91.80676,31,55-64,41,68,285,201512,28012
3730,59.06679,24,>=65,41,53,285,201512,28012
3731,37.35357,10,<=24,14,14,285,201512,28046
3732,56.85116,51,25-34,74,103,285,201512,28046
